South Bounding, West Bounding, North Bounding, East Bounding
-5.27553,13.80097,-3.41174,15.84848
0.51289,13.4978,2.37631,15.53832
-0.93684,13.19016,0.92679,15.22992
-2.38177,12.88229,-0.51853,14.92373
0.51221,8.86871,2.37575,10.90958
-0.93743,8.56071,0.92617,10.6011
-2.38242,8.25275,-0.5191,10.29461
-3.82608,14.13023,-1.96247,16.17419
-5.27495,13.81913,-3.41151,15.86782
1.95729,12.2613,3.82072,14.30398
0.51195,11.95481,2.37563,13.99603
-0.93657,11.63428,0.92653,13.67541
-2.38176,11.32676,-0.51826,13.36881
1.95732,13.78657,3.82047,15.82919
0.51058,11.92976,2.37329,13.97058
-2.37977,11.31516,-0.51666,13.3567
-2.38085,12.85534,-0.51764,14.89638
-3.82582,12.54667,-1.96257,14.59058
1.9564,10.71173,3.82096,12.7548
0.51115,10.40377,2.37588,12.44566
-0.93371,10.09579,0.93058,12.13704
-0.9376,8.54783,0.92713,10.58938
-2.3824,8.23937,-0.51813,10.28148
1.95592,12.25398,3.82085,14.29705
0.51111,11.94649,2.37538,13.98769
-0.9336,11.64163,0.93056,13.6819
-2.38336,11.33232,-0.51868,13.37367
-2.38088,14.42364,-0.51614,16.46558
1.95734,10.71537,3.82173,12.75736
1.95584,13.80607,3.82027,15.84822
0.51035,13.49827,2.37501,15.53915
1.95438,12.26591,3.81897,14.30814
-2.38021,14.43398,-0.51585,16.476
-3.82968,14.12346,-1.96491,16.16813
1.95565,9.18143,3.82023,11.22415
-0.9344,8.56617,0.92983,10.60741
-2.38344,8.25643,-0.51953,10.29929
-3.82852,7.94702,-1.96385,9.99226
-3.8264,14.12183,-1.96183,16.16728
-5.27527,13.81035,-3.41087,15.85947
1.9554,9.15787,3.82007,11.20187
-0.93424,8.54301,0.92969,10.58482
-2.38347,8.23347,-0.5192,10.27673
1.95737,12.24609,3.82191,14.28984
0.51258,11.93886,2.37685,13.98083
-0.93666,11.62998,0.92747,13.67213
-5.27559,10.70078,-3.41061,12.75055
-2.384,14.40878,-0.51972,16.45187
-3.82839,14.09938,-1.96445,16.1449
1.95861,13.78038,3.82276,15.82378
0.50908,13.47187,2.37352,15.51452
-0.93552,13.16448,0.9284,15.20605
-2.38042,12.85586,-0.51637,14.89923
-3.8299,12.5458,-1.96524,14.5914
1.95745,9.13954,3.82202,11.18358
0.50848,8.83164,2.37243,10.87356
-2.38406,14.3909,-0.51973,16.43403
-3.82859,14.08177,-1.96466,16.12731
-5.27348,13.7709,-3.40878,15.82076
1.9568,10.67506,3.82139,12.7188
-2.38188,9.75109,-0.51788,11.79414
-3.82698,9.44198,-1.96264,11.4874
1.95696,13.76387,3.82094,15.80707
1.95538,12.21251,3.81951,14.25548
0.51028,11.90506,2.37435,13.94676
-0.93472,11.59782,0.92927,13.63877
-2.3839,11.28848,-0.51999,13.3311
-3.82879,9.42944,-1.96439,11.47389
1.9573,13.75149,3.82197,15.79438
0.51254,13.44457,2.37629,15.48538
-2.38243,8.18895,-0.51827,10.23089
-0.93518,11.58669,0.92852,13.62705
-2.38067,11.27843,-0.51622,13.31989
-3.82986,10.96819,-1.96583,13.0125
-5.27503,10.65787,-3.41049,12.70604
-2.37995,14.36756,-0.51593,16.40929
-3.82945,14.05768,-1.96535,16.10181
-2.38196,9.73083,-0.51814,11.772
1.95593,9.10718,3.82001,11.14862
-0.93439,8.49295,0.92931,10.53285
-2.37985,8.18451,-0.51567,10.22584
0.51144,11.89008,2.37508,13.93003
-0.93409,11.58239,0.93,13.62251
-2.38316,11.27375,-0.51967,13.31428
-3.82863,10.96439,-1.96437,13.00823
-2.3827,14.36399,-0.51842,16.40432
-3.82743,14.05483,-1.96374,16.09847
-5.2728,13.74448,-3.40826,15.79212
-0.93714,10.03685,0.92648,12.07626
-2.38251,9.72822,-0.51851,11.76968
-3.82737,9.41916,-1.96362,11.46271
0.51056,13.4342,2.37438,15.47437
-0.93499,13.12692,0.92912,15.16653
-2.37992,12.81896,-0.51633,14.85968
1.95596,12.19683,3.81995,14.23872
0.51076,11.8899,2.37459,13.92999
-0.93425,11.58274,0.92923,13.62216
-2.37986,11.27429,-0.51568,13.31573
1.9586,13.74571,3.82232,15.78741
0.50884,13.43779,2.37293,15.47815
-0.93598,13.13039,0.92743,15.17055
-2.38142,12.82245,-0.51744,14.86358
-5.27605,12.20225,-3.41136,14.25022
1.95765,9.11288,3.82132,11.15495
1.95783,12.20453,3.82196,14.24661
-3.82684,10.97251,-1.96272,13.01658
-5.27593,10.66102,-3.41179,12.70979
-3.82657,14.06401,-1.96266,16.10811
-5.27573,13.75252,-3.41163,15.80136
0.51135,8.82078,2.37508,10.86144
-2.38264,8.20407,-0.51926,10.24655
1.95462,12.2201,3.81878,14.26272
-2.37997,11.29767,-0.51666,13.34021
-2.38347,12.85495,-0.51943,14.89713
-0.93669,13.19452,0.92744,15.23536
-2.38115,12.88633,-0.51793,14.92886
-2.38118,11.34647,-0.51768,13.38839
-5.27518,10.72599,-3.41127,12.77493
-2.38069,14.43644,-0.5165,16.4782
-3.82958,14.12606,-1.96596,16.17126
0.51118,11.96502,2.37476,14.00544
-0.93404,11.65785,0.92966,13.69814
-2.38331,11.34892,-0.51987,13.39052
-2.37973,14.4409,-0.51651,16.48218
-3.82949,14.13133,-1.96539,16.17513
-5.2738,9.18966,-3.40998,11.23751
-2.38207,12.89854,-0.51816,14.93932
-3.82692,12.58925,-1.96339,14.63341
-5.2744,12.27251,-3.4103,14.31986
-0.93683,8.56326,0.92702,10.60323
-2.38351,14.43555,-0.52024,16.47622
-3.82882,14.12662,-1.96487,16.16997
-0.93536,8.56444,0.92793,10.60434
-0.9342,11.65555,0.92894,13.69559
-2.37979,11.3477,-0.51581,13.38899
-5.27424,10.72797,-3.40975,12.77585
-2.38283,14.43811,-0.51901,16.47936
-3.82771,14.12917,-1.96425,16.1734
-5.27242,12.27652,-3.40831,14.32444
-0.93377,8.57124,0.92961,10.61207
-2.38336,8.26224,-0.51964,10.30464
-3.828,7.95323,-1.96473,9.99853
-0.9371,11.66112,0.92648,13.70159
-2.38217,11.35294,-0.51857,13.39568
-3.82665,11.04417,-1.96352,13.08945
-5.27616,10.73334,-3.41205,12.78234
-2.3798,14.44109,-0.51607,16.48333
-2.38051,12.88639,-0.51703,14.92903
-3.82969,12.57635,-1.96606,14.62198
-5.27441,12.26694,-3.41077,14.31589
-0.9337,8.55452,0.92961,10.59623
-2.38315,8.24557,-0.5196,10.28842
-3.828,7.93692,-1.96444,9.98205
-2.38321,11.33417,-0.52003,13.37674
-2.38241,14.42224,-0.51923,16.46515
-3.82745,14.11394,-1.96378,16.15874
-5.27207,13.804,-3.40842,15.85322
-0.93339,8.54059,0.9296,10.58158
-0.93324,11.62909,0.93005,13.6702
-2.38247,11.32048,-0.51913,13.36275
-2.38103,12.86013,-0.51805,14.90217
0.50951,8.83801,2.37305,10.87934
-2.38086,14.42171,-0.51637,16.46379
-3.83015,14.11127,-1.96582,16.15614
-0.93759,13.19017,0.92659,15.2314
-2.38251,12.88157,-0.51827,14.92393
-2.38039,14.43014,-0.51565,16.47226
0.51038,8.87739,2.37479,10.91796
-2.38003,8.26137,-0.51581,10.3027
0.50839,11.96935,2.37268,14.00933
1.95521,10.73259,3.81958,12.77425
-0.93702,8.56502,0.92777,10.60542
-2.38171,8.25693,-0.51796,10.29799
1.95532,12.26949,3.81983,14.31156
0.5117,10.4158,2.37566,12.45564
-2.38301,9.79859,-0.51889,11.83967
1.95449,13.81167,3.81917,15.85377
-0.93592,13.19674,0.92872,15.23751
-2.38071,12.88836,-0.51679,14.92984
-3.83018,12.57789,-1.96593,14.62271
1.95835,9.1766,3.82264,11.21927
-0.93612,8.56104,0.92748,10.601
-2.3815,8.25225,-0.51708,10.2943
-3.82615,7.9432,-1.96212,9.98769
-5.27413,10.72255,-3.40937,12.77117
-2.38308,14.43339,-0.51852,16.47575
-3.82767,14.12431,-1.96372,16.16867
1.95841,10.724,3.82254,12.7671
-0.93583,10.10837,0.92775,12.14919
-2.38116,9.79977,-0.51679,11.84231
1.95644,13.81448,3.82048,15.85737
0.51091,13.50721,2.37553,15.54859
-0.93378,13.1994,0.92991,15.24056
-2.3834,12.89006,-0.5191,14.93261
1.957,9.18217,3.8215,11.22535
0.51202,8.87511,2.37622,10.91654
-0.93728,8.56628,0.92679,10.60798
-2.38217,8.25823,-0.51811,10.30067
-3.82678,7.94923,-1.96294,9.99428
1.95486,12.27371,3.81924,14.31691
-2.38014,11.35013,-0.51585,13.3932
-2.38361,14.44163,-0.52008,16.48442
-3.829,14.13234,-1.96429,16.17789
-2.38364,9.80617,-0.51965,11.84877
-5.27338,9.18615,-3.40873,11.23594
-0.93364,13.20388,0.93031,15.24598
-2.38289,12.89476,-0.51877,14.9377
-3.82742,12.58587,-1.96366,14.63118
1.95541,9.18112,3.8199,11.22478
-2.38325,8.25741,-0.51947,10.3004
1.95817,12.27134,3.82233,14.31525
0.50884,11.96346,2.37307,14.00537
-0.93586,11.65548,0.92783,13.69765
-2.38091,11.34755,-0.51676,13.39061
1.95793,10.72371,3.82182,12.76732
0.50845,10.41558,2.37271,12.45789
-0.93614,10.10836,0.92746,12.14995
-2.38138,9.79994,-0.51714,11.84324
1.95627,13.81354,3.82036,15.8567
-0.93367,13.19872,0.93029,15.24051
-2.38271,12.88987,-0.51902,14.93275
1.9574,9.17911,3.82125,11.22234
-0.93678,8.56343,0.92679,10.605
-2.38205,8.25543,-0.51788,10.29828
-3.82663,7.94637,-1.96272,9.99159
1.95861,12.26951,3.82294,14.31299
0.50954,11.96172,2.37326,14.00337
-0.93566,11.65422,0.92852,13.69577
-2.38039,11.34603,-0.5166,13.38889
1.95736,9.1826,3.82154,11.22521
0.51226,8.87589,2.37626,10.91652
-0.93689,8.5673,0.9267,10.6083
-2.38234,8.2592,-0.51809,10.30111
-3.82704,7.95013,-1.96329,9.9948
-2.38005,14.44114,-0.51596,16.48294
-3.82911,14.13137,-1.96536,16.1754
-0.93366,11.66302,0.93014,13.70269
-2.38314,11.35406,-0.51928,13.39523
-2.38084,14.4433,-0.5169,16.48407
-3.82591,14.13412,-1.96213,16.17779
-5.27543,13.82327,-3.4111,15.8706
-3.82745,12.58533,-1.96337,14.62957
-5.27247,12.27569,-3.4083,14.32257
1.95831,9.18054,3.8226,11.22232
0.5091,8.87274,2.37246,10.91232
-0.93676,8.56593,0.92737,10.60506
0.51228,11.96301,2.37623,14.00264
-0.93727,11.65526,0.92636,13.69428
-2.38271,11.34682,-0.51878,13.38781
-5.27298,10.72832,-3.4086,12.77544
1.95714,9.18759,3.82121,11.22926
0.51226,8.8807,2.37559,10.92078
-0.93769,8.57324,0.92622,10.61249
-2.38259,8.26468,-0.51917,10.30616
-0.93674,11.66343,0.92687,13.70341
-2.38171,11.35598,-0.51846,13.39682
-3.82709,11.04681,-1.963,13.09081
1.95805,10.72441,3.82184,12.76637
0.51291,10.41777,2.3764,12.45827
-0.93667,10.10964,0.92703,12.1502
-2.3815,9.80178,-0.51822,11.84343
-3.82701,9.49289,-1.96286,11.53719
-5.27593,9.18203,-3.41216,11.2302
1.95714,13.81231,3.82117,15.85464
0.51212,13.50539,2.3756,15.54617
-0.93758,13.19735,0.92612,15.23775
-2.38234,12.88946,-0.5191,14.93116
1.95618,9.1746,3.81997,11.21711
0.51119,8.86768,2.37467,10.90873
-0.9341,8.56094,0.92957,10.60139
-2.38321,8.25193,-0.51999,10.29405
-2.38076,11.34332,-0.51718,13.38536
-3.8303,11.03329,-1.96625,13.07829
-5.27478,10.72348,-3.4113,12.77197
-2.38265,14.43424,-0.51925,16.47612
-3.828,14.12553,-1.96393,16.17014
-5.27237,13.81494,-3.40887,15.86425
-3.82823,9.49453,-1.96439,11.53917
-3.82839,12.58729,-1.96443,14.63222
-5.27301,12.27695,-3.40914,14.32623
1.95929,9.18382,3.82261,11.22726
0.50973,8.87654,2.37327,10.91776
-0.93513,8.56936,0.92827,10.61104
-2.37978,8.26144,-0.51659,10.30416
-2.38011,11.35011,-0.5168,13.39256
-3.82951,11.04028,-1.96566,13.08561
-2.38057,9.80138,-0.51664,11.84418
-3.8293,9.49171,-1.96604,11.53693
-3.82896,12.58223,-1.96549,14.62759
1.9555,9.18125,3.81886,11.22413
-0.93447,8.5674,0.92861,10.60884
-2.37965,8.25976,-0.51605,10.30209
-0.93482,11.65924,0.92857,13.70079
-2.37986,11.35173,-0.51647,13.39384
-5.27364,10.7322,-3.40986,12.78105
-2.37962,14.44415,-0.51604,16.48602
-3.82881,14.1344,-1.9652,16.17932
-5.27368,13.82445,-3.40992,15.87337
-5.27341,12.28401,-3.40942,14.33277
-5.27593,10.7304,-3.41183,12.77813
-2.38233,14.43746,-0.51922,16.47914
-3.82787,14.12879,-1.96384,16.17305
-5.27249,13.81874,-3.40889,15.86713
-2.3823,14.43442,-0.5191,16.47513
-3.82779,14.12604,-1.96395,16.16909
0.50892,13.50938,2.3727,15.54844
-0.93609,13.20197,0.92705,15.24153
-2.3815,12.89449,-0.51806,14.93471
-5.27613,12.27515,-3.41251,14.32199
-0.93643,10.11621,0.92687,12.15612
-2.38176,9.80884,-0.5184,11.84908
-3.82714,9.50014,-1.96337,11.54323
-5.27628,9.18927,-3.41269,11.23643
-3.82845,7.95056,-1.96489,9.9937
-2.37995,11.3489,-0.51665,13.39005
-3.82957,11.03952,-1.96599,13.08267
-5.27468,10.72942,-3.41078,12.77706
-2.37964,14.43891,-0.51645,16.47999
-3.82926,14.12975,-1.96568,16.17285
-0.93506,8.56631,0.92823,10.60709
-2.3804,8.25883,-0.51688,10.30022
-3.8299,7.94924,-1.96618,9.99348
0.51158,11.96457,2.37473,14.00558
-0.93391,11.65776,0.92982,13.69803
-2.38284,11.34885,-0.52,13.39117
-2.37929,14.4412,-0.51627,16.483
-3.82901,14.13173,-1.96515,16.1761
-5.27355,13.82188,-3.41012,15.87063
-0.93391,10.11707,0.92957,12.15791
-2.38302,9.80842,-0.52,11.85059
-3.82824,9.49996,-1.96442,11.54417
-5.27271,9.19001,-3.40934,11.2387
0.51297,13.51523,2.37647,15.55654
-0.93628,13.20734,0.92692,15.24829
-2.3811,12.89997,-0.51815,14.94192
-3.82643,12.59132,-1.96262,14.63618
-5.27529,12.28047,-3.41186,14.32943
-0.93468,8.57158,0.92902,10.61359
-2.38345,8.2631,-0.52065,10.30574
-3.82861,7.95516,-1.96493,9.99964
-0.93507,11.66068,0.92853,13.70188
-2.37966,11.35287,-0.51655,13.39531
-3.82911,11.044,-1.9655,13.08842
-5.2738,10.73426,-3.40998,12.7831
-2.38268,14.44144,-0.51953,16.48409
-3.82775,14.13307,-1.96416,16.17808
-5.27256,13.82299,-3.40866,15.8723
-2.38348,9.80202,-0.52052,11.84472
-3.8285,9.49351,-1.96509,11.53864
-0.93328,13.19983,0.92985,15.24083
-2.38277,12.89103,-0.51936,14.93426
-3.82726,12.58228,-1.96429,14.628
1.95784,9.17669,3.82128,11.21949
1.95769,10.72112,3.82111,12.76396
0.51269,10.41479,2.37584,12.45605
-2.38152,9.79931,-0.51861,11.84164
-2.3815,12.89046,-0.51838,14.93264
-3.82684,12.58205,-1.96301,14.62653
-5.27558,12.2715,-3.4123,14.32027
-5.27637,12.26273,-3.41301,14.31052
1.95657,10.72294,3.8209,12.76461
0.50898,13.50903,2.37309,15.54904
-0.93618,8.57831,0.92779,10.61795
-0.93694,11.66959,0.92697,13.70967
-2.38249,11.36088,-0.51789,13.40258
1.95525,10.72274,3.81938,12.76465
0.50997,10.41545,2.37417,12.45599
1.95584,13.81075,3.82025,15.85293
0.51072,13.50361,2.37474,15.54422
1.9551,9.17296,3.81903,11.21556
-0.93481,11.64405,0.9294,13.68509
1.95619,10.7096,3.82075,12.75261
1.95818,13.80068,3.82219,15.8434
0.509,13.49274,2.37273,15.53395
-0.93622,13.18528,0.92801,15.22658
-2.38105,12.87715,-0.51724,14.9196
1.9563,9.16436,3.8203,11.20777
0.51124,8.85737,2.37544,10.89924
-0.93355,8.5497,0.93017,10.59157
1.95901,12.25473,3.8229,14.29793
-2.38138,14.42197,-0.51744,16.46488
-3.8261,14.11302,-1.96206,16.15847
1.95627,10.7172,3.82045,12.76065
1.95862,13.81193,3.82234,15.85573
0.50913,13.50413,2.37331,15.54609
-0.93548,13.1969,0.92794,15.23842
-2.38073,12.88859,-0.51648,14.93165
-3.82948,12.57859,-1.96578,14.62403
1.9586,9.16483,3.82264,11.20866
0.50926,8.85679,2.37322,10.89922
0.51105,8.84168,2.37438,10.88345
-0.93406,8.5345,0.92952,10.57572
1.95718,12.24042,3.82109,14.28381
-2.3831,14.40852,-0.51933,16.45082
-3.82792,14.09976,-1.96422,16.14443
-5.27329,13.78863,-3.4087,15.83834
1.956,12.26451,3.82017,14.30653
0.51113,11.95763,2.3745,13.99792
-0.93425,11.65039,0.92939,13.69036
-2.38374,11.34141,-0.52006,13.38289
-2.38112,14.43695,-0.51725,16.47808
-3.83028,14.12702,-1.9668,16.17071
1.95485,9.1672,3.81882,11.20877
0.50957,8.86025,2.37326,10.90011
-2.38104,8.24492,-0.51739,10.28582
-0.93589,11.64135,0.92753,13.68088
-2.38147,11.33323,-0.51755,13.37408
-3.82643,11.02424,-1.96302,13.06757
-2.382,9.79143,-0.51888,11.83228
1.95763,9.18033,3.82121,11.22203
0.51253,8.87287,2.37573,10.91342
-0.93741,8.56538,0.9262,10.60485
-3.82757,7.94848,-1.96387,9.99261
-2.38024,14.43614,-0.5167,16.47745
-3.82917,14.12621,-1.96622,16.17076
-0.93418,13.1911,0.92901,15.23182
-2.3835,12.88228,-0.52014,14.92432
-3.8283,12.57359,-1.9651,14.61819
-5.2735,12.26363,-3.40946,14.31224
1.95598,9.16695,3.81926,11.20951
-3.82867,7.93577,-1.96528,9.98104
0.50954,11.94999,2.37297,13.99113
1.95589,13.80699,3.81908,15.85008
0.51061,13.50077,2.37397,15.54185
-0.93462,13.19313,0.92887,15.23495
-2.38355,12.88471,-0.52073,14.92721
1.95695,9.17944,3.81995,11.22237
0.51167,8.87264,2.37512,10.91423
-0.93726,8.56476,0.92546,10.60615
-2.38255,8.25738,-0.51918,10.29957
-3.82747,7.94867,-1.96413,9.99383
-0.93576,11.65965,0.92723,13.70116
-2.38074,11.35194,-0.51774,13.39452
-3.83031,11.04233,-1.96658,13.08746
-2.38191,14.43943,-0.51904,16.48256
-3.82704,14.13098,-1.96354,16.17585
-0.93393,10.10565,0.92908,12.14713
-2.38339,9.79675,-0.51998,11.83955
-3.8285,9.48813,-1.96498,11.53333
1.95612,9.11593,3.81932,11.1593
0.5113,8.80949,2.37425,10.85113
-0.93388,8.50278,0.92936,10.54405
-2.3829,8.19411,-0.51999,10.2368
1.95563,12.19081,3.81853,14.23403
-0.93457,11.57715,0.92848,13.619
-2.38378,11.26888,-0.52095,13.31124
-2.38444,14.34437,-0.52067,16.38678
-3.82871,14.03583,-1.96615,16.08074
1.95797,13.67452,3.82154,15.71667
0.50872,13.36688,2.37177,15.40812
-0.93624,13.06011,0.92674,15.10058
1.95559,9.00861,3.81912,11.05055
0.51085,8.70183,2.3735,10.74262
-2.38095,14.2459,-0.51821,16.28714
1.95625,10.55552,3.82063,12.59841
0.51123,10.24821,2.37531,12.28872
1.95708,12.1805,3.8217,14.22179
-2.3815,14.3644,-0.51758,16.4056
-3.82682,14.05514,-1.96261,16.0986
-5.27614,13.74321,-3.41164,15.79097
